,group,round,id_in_group,split,high,guess,win,turker
434,7,7,3,0,1,55.0,0,ALSJ5JQPC3A82
435,7,7,4,0,1,50.0,0,AKWIRTRUXO6R5
436,7,7,5,0,1,22.0,0,A3UTFL5JHRQCM1
437,7,7,6,0,1,19.0,1,A94DL4GI8ZBUO
438,7,7,7,0,1,19.0,1,A3MD34XEB4H6JF
439,7,7,8,0,1,21.0,0,AY0BJCGY2DHIX
440,7,8,1,0,1,22.0,0,A1BBZ5EMNSCZJR
441,7,8,2,0,1,20.0,0,A11W7R2O4RQSSS
442,7,8,3,0,1,34.0,0,ALSJ5JQPC3A82
443,7,8,4,0,1,20.0,0,AKWIRTRUXO6R5
444,7,8,5,0,1,18.0,0,A3UTFL5JHRQCM1
445,7,8,6,0,1,18.0,0,A94DL4GI8ZBUO
446,7,8,7,0,1,20.0,0,A3MD34XEB4H6JF
447,7,8,8,0,1,17.0,1,AY0BJCGY2DHIX
448,8,1,1,0,1,100.0,0,A2H8HVANGF4A58
449,8,1,2,0,1,28.0,0,AGTKQI9PCODC5
450,8,1,3,0,1,25.0,0,A3GF4RU9YVAN54
451,8,1,4,0,1,100.0,0,A16DGHNPYZ8K5S
452,8,1,5,0,1,100.0,0,A2UNSF09FWX9S8
453,8,1,6,0,1,40.0,1,A27PVIL93ZMY46
454,8,1,7,0,1,67.0,0,A1U2DXPXFTDKPU
455,8,1,8,0,1,45.0,0,A2ZGAH6NOSU2PO
456,8,2,1,0,1,48.0,0,A2H8HVANGF4A58
457,8,2,2,0,1,28.0,0,AGTKQI9PCODC5
458,8,2,3,0,1,40.0,0,A3GF4RU9YVAN54
459,8,2,4,0,1,38.0,1,A16DGHNPYZ8K5S
460,8,2,5,0,1,100.0,0,A2UNSF09FWX9S8
461,8,2,6,0,1,50.0,0,A27PVIL93ZMY46
462,8,2,7,0,1,50.0,0,A1U2DXPXFTDKPU
463,8,2,8,0,1,59.0,0,A2ZGAH6NOSU2PO
464,8,3,1,0,1,38.0,0,A2H8HVANGF4A58
465,8,3,2,0,1,28.0,0,AGTKQI9PCODC5
466,8,3,3,0,1,35.0,0,A3GF4RU9YVAN54
467,8,3,4,0,1,36.0,0,A16DGHNPYZ8K5S
468,8,3,5,0,1,30.0,1,A2UNSF09FWX9S8
469,8,3,6,0,1,45.0,0,A27PVIL93ZMY46
470,8,3,7,0,1,49.0,0,A1U2DXPXFTDKPU
471,8,3,8,0,1,100.0,0,A2ZGAH6NOSU2PO
472,8,4,1,0,1,29.0,0,A2H8HVANGF4A58
473,8,4,2,0,1,28.0,0,AGTKQI9PCODC5
474,8,4,3,0,1,34.0,0,A3GF4RU9YVAN54
475,8,4,4,0,1,32.0,0,A16DGHNPYZ8K5S
476,8,4,5,0,1,28.0,0,A2UNSF09FWX9S8
477,8,4,6,0,1,29.0,0,A27PVIL93ZMY46
478,8,4,7,0,1,25.0,1,A1U2DXPXFTDKPU
479,8,4,8,0,1,28.0,0,A2ZGAH6NOSU2PO
480,8,5,1,0,1,10.0,0,A2H8HVANGF4A58
481,8,5,2,0,1,12.0,1,AGTKQI9PCODC5
482,8,5,3,0,1,20.0,0,A3GF4RU9YVAN54
483,8,5,4,0,1,19.0,0,A16DGHNPYZ8K5S
484,8,5,5,0,1,18.0,0,A2UNSF09FWX9S8
485,8,5,6,0,1,15.0,0,A27PVIL93ZMY46
486,8,5,7,0,1,10.0,0,A1U2DXPXFTDKPU
487,8,5,8,0,1,35.0,0,A2ZGAH6NOSU2PO
488,8,6,1,0,1,100.0,0,A2H8HVANGF4A58
489,8,6,2,0,1,75.0,0,AGTKQI9PCODC5
490,8,6,3,0,1,15.0,1,A3GF4RU9YVAN54
491,8,6,4,0,1,9.0,0,A16DGHNPYZ8K5S
492,8,6,5,0,1,5.0,0,A2UNSF09FWX9S8
493,8,6,6,0,1,8.0,0,A27PVIL93ZMY46
494,8,6,7,0,1,7.0,0,A1U2DXPXFTDKPU
495,8,6,8,0,1,55.0,0,A2ZGAH6NOSU2PO
496,8,7,1,0,1,100.0,0,A2H8HVANGF4A58
497,8,7,2,0,1,28.0,0,AGTKQI9PCODC5
498,8,7,3,0,1,19.0,1,A3GF4RU9YVAN54
499,8,7,4,0,1,14.0,0,A16DGHNPYZ8K5S
500,8,7,5,0,1,22.0,0,A2UNSF09FWX9S8
501,8,7,6,0,1,18.0,0,A27PVIL93ZMY46
502,8,7,7,0,1,30.0,0,A1U2DXPXFTDKPU
503,8,7,8,0,1,3.0,0,A2ZGAH6NOSU2PO
504,8,8,1,0,1,100.0,0,A2H8HVANGF4A58
505,8,8,2,0,1,25.0,0,AGTKQI9PCODC5
506,8,8,3,0,1,20.0,1,A3GF4RU9YVAN54
507,8,8,4,0,1,18.0,0,A16DGHNPYZ8K5S
508,8,8,5,0,1,22.0,0,A2UNSF09FWX9S8
509,8,8,6,0,1,22.0,0,A27PVIL93ZMY46
510,8,8,7,0,1,20.0,1,A1U2DXPXFTDKPU
511,8,8,8,0,1,22.0,0,A2ZGAH6NOSU2PO
512,9,1,1,0,0,33.0,1,A13OOUR0WU1KSL
513,9,1,2,0,0,66.0,0,A37BOWD2U6O5AT
514,9,1,3,0,0,95.0,0,A16G6PPH1INQL8
515,9,1,4,0,0,30.0,0,A1AKX1C8GCVCTP
516,9,1,5,0,0,46.0,0,A2W8TJXW68442D
517,9,1,6,0,0,56.0,0,A3AFC26CB0AXMI
518,9,1,7,0,0,33.0,1,A2ONILC0LZKG6Y
519,9,1,8,0,0,85.0,0,A1GRPIBHW72HDU
520,9,2,1,0,0,57.0,0,A13OOUR0WU1KSL
521,9,2,2,0,0,37.0,1,A37BOWD2U6O5AT
522,9,2,3,0,0,85.0,0,A16G6PPH1INQL8
523,9,2,4,0,0,25.0,0,A1AKX1C8GCVCTP
524,9,2,5,0,0,66.0,0,A2W8TJXW68442D
525,9,2,6,0,0,20.0,0,A3AFC26CB0AXMI
526,9,2,7,0,0,45.0,0,A2ONILC0LZKG6Y
527,9,2,8,0,0,38.0,0,A1GRPIBHW72HDU
528,9,3,1,0,0,66.0,0,A13OOUR0WU1KSL
529,9,3,2,0,0,30.0,0,A37BOWD2U6O5AT
530,9,3,3,0,0,35.0,0,A16G6PPH1INQL8
531,9,3,4,0,0,19.0,1,A1AKX1C8GCVCTP
532,9,3,5,0,0,33.0,0,A2W8TJXW68442D
533,9,3,6,0,0,35.0,0,A3AFC26CB0AXMI
534,9,3,7,0,0,30.0,0,A2ONILC0LZKG6Y
535,9,3,8,0,0,33.0,0,A1GRPIBHW72HDU
536,9,4,1,0,0,33.0,0,A13OOUR0WU1KSL
537,9,4,2,0,0,19.0,0,A37BOWD2U6O5AT
538,9,4,3,0,0,25.0,0,A16G6PPH1INQL8
539,9,4,4,0,0,19.0,0,A1AKX1C8GCVCTP
540,9,4,5,0,0,30.0,0,A2W8TJXW68442D
541,9,4,6,0,0,20.0,0,A3AFC26CB0AXMI
542,9,4,7,0,0,15.0,1,A2ONILC0LZKG6Y
543,9,4,8,0,0,27.0,0,A1GRPIBHW72HDU
544,9,5,1,0,0,75.0,0,A13OOUR0WU1KSL
545,9,5,2,0,0,15.0,1,A37BOWD2U6O5AT
546,9,5,3,0,0,25.0,0,A16G6PPH1INQL8
547,9,5,4,0,0,14.0,0,A1AKX1C8GCVCTP
548,9,5,5,0,0,13.0,0,A2W8TJXW68442D
549,9,5,6,0,0,14.0,0,A3AFC26CB0AXMI
550,9,5,7,0,0,11.0,0,A2ONILC0LZKG6Y
551,9,5,8,0,0,21.0,0,A1GRPIBHW72HDU
552,9,6,1,0,0,20.0,0,A13OOUR0WU1KSL
553,9,6,2,0,0,15.0,0,A37BOWD2U6O5AT
554,9,6,3,0,0,15.0,0,A16G6PPH1INQL8
555,9,6,4,0,0,16.0,0,A1AKX1C8GCVCTP
556,9,6,5,0,0,15.0,0,A2W8TJXW68442D
557,9,6,6,0,0,15.0,0,A3AFC26CB0AXMI
558,9,6,7,0,0,16.0,0,A2ONILC0LZKG6Y
559,9,6,8,0,0,14.0,1,A1GRPIBHW72HDU
560,9,7,1,0,0,30.0,1,A13OOUR0WU1KSL
561,9,7,2,0,0,10.0,0,A37BOWD2U6O5AT
562,9,7,3,0,0,100.0,0,A16G6PPH1INQL8
563,9,7,4,0,0,14.0,0,A1AKX1C8GCVCTP
564,9,7,5,0,0,12.0,0,A2W8TJXW68442D
565,9,7,6,0,0,90.0,0,A3AFC26CB0AXMI
566,9,7,7,0,0,14.0,0,A2ONILC0LZKG6Y
567,9,7,8,0,0,11.0,0,A1GRPIBHW72HDU
568,9,8,1,0,0,35.0,0,A13OOUR0WU1KSL
569,9,8,2,0,0,25.0,0,A37BOWD2U6O5AT
570,9,8,3,0,0,100.0,0,A16G6PPH1INQL8
571,9,8,4,0,0,25.0,0,A1AKX1C8GCVCTP
572,9,8,5,0,0,28.0,0,A2W8TJXW68442D
573,9,8,6,0,0,20.0,0,A3AFC26CB0AXMI
574,9,8,7,0,0,23.0,1,A2ONILC0LZKG6Y
575,9,8,8,0,0,23.0,1,A1GRPIBHW72HDU
576,10,1,1,1,0,37.0,0,A1YKDQZRYU9JMW
577,10,1,2,1,0,27.0,0,A3SURF9PE60YGT
578,10,1,3,1,0,76.0,0,A1YM0IWPC72J7V
579,10,1,4,1,0,25.0,0,A3Q0XAGQ7TD7MP
580,10,1,5,1,0,72.0,0,A449IIYHDTWEC
581,10,1,6,1,0,30.0,1,A1YHAWNKMBBOXM
582,10,1,7,1,0,50.0,0,A1J4INYRDDX84W
583,10,1,8,1,0,40.0,0,A1GXFMAC759VRM
584,10,2,1,1,0,27.0,0,A1YKDQZRYU9JMW
585,10,2,2,1,0,29.0,0,A3SURF9PE60YGT
586,10,2,3,1,0,30.0,0,A1YM0IWPC72J7V
587,10,2,4,1,0,30.0,0,A3Q0XAGQ7TD7MP
588,10,2,5,1,0,37.0,0,A449IIYHDTWEC
589,10,2,6,1,0,33.0,0,A1YHAWNKMBBOXM
590,10,2,7,1,0,25.0,1,A1J4INYRDDX84W
591,10,2,8,1,0,25.0,1,A1GXFMAC759VRM
592,10,3,1,1,0,87.0,0,A1YKDQZRYU9JMW
593,10,3,2,1,0,17.0,0,A3SURF9PE60YGT
594,10,3,3,1,0,20.0,1,A1YM0IWPC72J7V
595,10,3,4,1,0,23.0,0,A3Q0XAGQ7TD7MP
596,10,3,5,1,0,29.0,0,A449IIYHDTWEC
597,10,3,6,1,0,17.0,0,A1YHAWNKMBBOXM
598,10,3,7,1,0,12.0,0,A1J4INYRDDX84W
599,10,3,8,1,0,27.0,0,A1GXFMAC759VRM
600,10,4,1,1,0,7.0,0,A1YKDQZRYU9JMW
601,10,4,2,1,0,15.0,1,A3SURF9PE60YGT
602,10,4,3,1,0,20.0,0,A1YM0IWPC72J7V
603,10,4,4,1,0,15.0,1,A3Q0XAGQ7TD7MP
604,10,4,5,1,0,32.0,0,A449IIYHDTWEC
605,10,4,6,1,0,19.0,0,A1YHAWNKMBBOXM
606,10,4,7,1,0,25.0,0,A1J4INYRDDX84W
607,10,4,8,1,0,20.0,0,A1GXFMAC759VRM
608,10,5,1,1,0,17.0,0,A1YKDQZRYU9JMW
609,10,5,2,1,0,12.0,1,A3SURF9PE60YGT
610,10,5,3,1,0,10.0,0,A1YM0IWPC72J7V
611,10,5,4,1,0,30.0,0,A3Q0XAGQ7TD7MP
612,10,5,5,1,0,12.0,1,A449IIYHDTWEC
613,10,5,6,1,0,17.0,0,A1YHAWNKMBBOXM
614,10,5,7,1,0,20.0,0,A1J4INYRDDX84W
615,10,5,8,1,0,16.0,0,A1GXFMAC759VRM
616,10,6,1,1,0,17.0,0,A1YKDQZRYU9JMW
617,10,6,2,1,0,18.0,0,A3SURF9PE60YGT
618,10,6,3,1,0,11.0,0,A1YM0IWPC72J7V
619,10,6,4,1,0,10.0,0,A3Q0XAGQ7TD7MP
620,10,6,5,1,0,9.0,1,A449IIYHDTWEC
621,10,6,6,1,0,11.0,0,A1YHAWNKMBBOXM
622,10,6,7,1,0,15.0,0,A1J4INYRDDX84W
623,10,6,8,1,0,10.0,0,A1GXFMAC759VRM
624,10,7,1,1,0,77.0,0,A1YKDQZRYU9JMW
625,10,7,2,1,0,14.0,0,A3SURF9PE60YGT
626,10,7,3,1,0,5.0,0,A1YM0IWPC72J7V
627,10,7,4,1,0,5.0,0,A3Q0XAGQ7TD7MP
628,10,7,5,1,0,7.0,0,A449IIYHDTWEC
629,10,7,6,1,0,5.0,0,A1YHAWNKMBBOXM
630,10,7,7,1,0,12.0,1,A1J4INYRDDX84W
631,10,7,8,1,0,7.0,0,A1GXFMAC759VRM
632,10,8,1,1,0,7.0,1,A1YKDQZRYU9JMW
633,10,8,2,1,0,15.0,0,A3SURF9PE60YGT
634,10,8,3,1,0,9.0,0,A1YM0IWPC72J7V
635,10,8,4,1,0,15.0,0,A3Q0XAGQ7TD7MP
636,10,8,5,1,0,10.0,0,A449IIYHDTWEC
637,10,8,6,1,0,10.0,0,A1YHAWNKMBBOXM
638,10,8,7,1,0,10.0,0,A1J4INYRDDX84W
639,10,8,8,1,0,14.0,0,A1GXFMAC759VRM
640,11,1,1,0,1,36.0,1,A171WYV1TRESW8
641,11,1,2,0,1,45.0,0,A3ET7CEGM3WCQ3
642,11,1,3,0,1,100.0,0,A13KPX2M7NNUJE
643,11,1,4,0,1,45.0,0,A1FYTTGF0QACU9
644,11,1,5,0,1,23.0,0,A1XZF5252E0J5Y
645,11,1,6,0,1,50.0,0,A1H5Y0IB7L7CPZ
646,11,1,7,0,1,53.0,0,A34V7IR0UN5BTL
647,11,1,8,0,1,100.0,0,A2GC5V7GZUFKT5
648,11,2,1,0,1,24.0,0,A171WYV1TRESW8
649,11,2,2,0,1,35.0,1,A3ET7CEGM3WCQ3
650,11,2,3,0,1,45.0,0,A13KPX2M7NNUJE
651,11,2,4,0,1,40.0,0,A1FYTTGF0QACU9
652,11,2,5,0,1,57.0,0,A1XZF5252E0J5Y
653,11,2,6,0,1,100.0,0,A1H5Y0IB7L7CPZ
654,11,2,7,0,1,47.0,0,A34V7IR0UN5BTL
655,11,2,8,0,1,100.0,0,A2GC5V7GZUFKT5
656,11,3,1,0,1,34.0,0,A171WYV1TRESW8
657,11,3,2,0,1,37.0,0,A3ET7CEGM3WCQ3
658,11,3,3,0,1,37.0,0,A13KPX2M7NNUJE
659,11,3,4,0,1,25.0,0,A1FYTTGF0QACU9
660,11,3,5,0,1,79.0,0,A1XZF5252E0J5Y
661,11,3,6,0,1,75.0,0,A1H5Y0IB7L7CPZ
662,11,3,7,0,1,35.0,1,A34V7IR0UN5BTL
663,11,3,8,0,1,100.0,0,A2GC5V7GZUFKT5
664,11,4,1,0,1,37.0,0,A171WYV1TRESW8
665,11,4,2,0,1,36.0,1,A3ET7CEGM3WCQ3
666,11,4,3,0,1,36.0,1,A13KPX2M7NNUJE
667,11,4,4,0,1,50.0,0,A1FYTTGF0QACU9
668,11,4,5,0,1,18.0,0,A1XZF5252E0J5Y
669,11,4,6,0,1,100.0,0,A1H5Y0IB7L7CPZ
670,11,4,7,0,1,36.0,1,A34V7IR0UN5BTL
671,11,4,8,0,1,100.0,0,A2GC5V7GZUFKT5
672,11,5,1,0,1,35.0,1,A171WYV1TRESW8
673,11,5,2,0,1,35.0,1,A3ET7CEGM3WCQ3
674,11,5,3,0,1,36.0,0,A13KPX2M7NNUJE
675,11,5,4,0,1,35.0,1,A1FYTTGF0QACU9
676,11,5,5,0,1,37.0,0,A1XZF5252E0J5Y
677,11,5,6,0,1,80.0,0,A1H5Y0IB7L7CPZ
678,11,5,7,0,1,35.0,1,A34V7IR0UN5BTL
679,11,5,8,0,1,100.0,0,A2GC5V7GZUFKT5
680,11,6,1,0,1,36.0,0,A171WYV1TRESW8
681,11,6,2,0,1,36.0,0,A3ET7CEGM3WCQ3
682,11,6,3,0,1,33.0,0,A13KPX2M7NNUJE
683,11,6,4,0,1,35.0,0,A1FYTTGF0QACU9
684,11,6,5,0,1,34.0,1,A1XZF5252E0J5Y
685,11,6,6,0,1,95.0,0,A1H5Y0IB7L7CPZ
686,11,6,7,0,1,36.0,0,A34V7IR0UN5BTL
687,11,6,8,0,1,100.0,0,A2GC5V7GZUFKT5
688,11,7,1,0,1,35.0,0,A171WYV1TRESW8
689,11,7,2,0,1,33.0,1,A3ET7CEGM3WCQ3
690,11,7,3,0,1,33.0,1,A13KPX2M7NNUJE
691,11,7,4,0,1,35.0,0,A1FYTTGF0QACU9
692,11,7,5,0,1,33.0,1,A1XZF5252E0J5Y
693,11,7,6,0,1,100.0,0,A1H5Y0IB7L7CPZ
694,11,7,7,0,1,35.0,0,A34V7IR0UN5BTL
695,11,7,8,0,1,100.0,0,A2GC5V7GZUFKT5
696,11,8,1,0,1,33.0,1,A171WYV1TRESW8
697,11,8,2,0,1,32.0,0,A3ET7CEGM3WCQ3
698,11,8,3,0,1,33.0,1,A13KPX2M7NNUJE
699,11,8,4,0,1,34.0,0,A1FYTTGF0QACU9
700,11,8,5,0,1,35.0,0,A1XZF5252E0J5Y
701,11,8,6,0,1,100.0,0,A1H5Y0IB7L7CPZ
702,11,8,7,0,1,32.0,0,A34V7IR0UN5BTL
703,11,8,8,0,1,100.0,0,A2GC5V7GZUFKT5
704,12,1,1,0,1,3.0,0,A32Y9JC775LYLV
705,12,1,2,0,1,100.0,0,A3FOKP72T5I4FR
706,12,1,3,0,1,50.0,0,A1IMXNDHFHG2IE
707,12,1,4,0,1,100.0,0,A30G98ZDOZMUVK
708,12,1,5,0,1,25.0,0,A1J6AHTSS48N5X
709,12,1,6,0,1,25.0,0,AA90P0SNOQZJZ
710,12,1,7,0,1,47.0,0,A14OQZ3PZN70QW
711,12,1,8,0,1,35.0,1,A1PB4NQJP56C7V
712,12,2,1,0,1,2.0,0,A32Y9JC775LYLV
713,12,2,2,0,1,60.0,0,A3FOKP72T5I4FR
714,12,2,3,0,1,35.0,0,A1IMXNDHFHG2IE
715,12,2,4,0,1,35.0,0,A30G98ZDOZMUVK
716,12,2,5,0,1,40.0,0,A1J6AHTSS48N5X
717,12,2,6,0,1,55.0,0,AA90P0SNOQZJZ
718,12,2,7,0,1,22.0,1,A14OQZ3PZN70QW
719,12,2,8,0,1,47.0,0,A1PB4NQJP56C7V
720,12,3,1,0,1,3.0,0,A32Y9JC775LYLV
721,12,3,2,0,1,40.0,0,A3FOKP72T5I4FR
722,12,3,3,0,1,10.0,0,A1IMXNDHFHG2IE
723,12,3,4,0,1,16.0,1,A30G98ZDOZMUVK
724,12,3,5,0,1,38.0,0,A1J6AHTSS48N5X
725,12,3,6,0,1,40.0,0,AA90P0SNOQZJZ
726,12,3,7,0,1,31.0,0,A14OQZ3PZN70QW
727,12,3,8,0,1,65.0,0,A1PB4NQJP56C7V
728,12,4,1,0,1,5.0,0,A32Y9JC775LYLV
729,12,4,2,0,1,40.0,0,A3FOKP72T5I4FR
730,12,4,3,0,1,10.0,0,A1IMXNDHFHG2IE
731,12,4,4,0,1,20.0,1,A30G98ZDOZMUVK
732,12,4,5,0,1,80.0,0,A1J6AHTSS48N5X
733,12,4,6,0,1,15.0,0,AA90P0SNOQZJZ
734,12,4,7,0,1,22.0,0,A14OQZ3PZN70QW
735,12,4,8,0,1,25.0,0,A1PB4NQJP56C7V
736,12,5,1,0,1,5.0,0,A32Y9JC775LYLV
737,12,5,2,0,1,100.0,0,A3FOKP72T5I4FR
738,12,5,3,0,1,15.0,0,A1IMXNDHFHG2IE
739,12,5,4,0,1,18.0,1,A30G98ZDOZMUVK
740,12,5,5,0,1,24.0,0,A1J6AHTSS48N5X
741,12,5,6,0,1,12.0,0,AA90P0SNOQZJZ
742,12,5,7,0,1,18.0,1,A14OQZ3PZN70QW
743,12,5,8,0,1,15.0,0,A1PB4NQJP56C7V
744,12,6,1,0,1,4.0,0,A32Y9JC775LYLV
745,12,6,2,0,1,100.0,0,A3FOKP72T5I4FR
746,12,6,3,0,1,20.0,0,A1IMXNDHFHG2IE
747,12,6,4,0,1,19.0,1,A30G98ZDOZMUVK
748,12,6,5,0,1,15.0,0,A1J6AHTSS48N5X
749,12,6,6,0,1,15.0,0,AA90P0SNOQZJZ
750,12,6,7,0,1,19.0,1,A14OQZ3PZN70QW
751,12,6,8,0,1,15.0,0,A1PB4NQJP56C7V
752,12,7,1,0,1,8.0,0,A32Y9JC775LYLV
753,12,7,2,0,1,100.0,0,A3FOKP72T5I4FR
754,12,7,3,0,1,18.0,1,A1IMXNDHFHG2IE
755,12,7,4,0,1,17.0,0,A30G98ZDOZMUVK
756,12,7,5,0,1,45.0,0,A1J6AHTSS48N5X
757,12,7,6,0,1,16.0,0,AA90P0SNOQZJZ
758,12,7,7,0,1,18.0,1,A14OQZ3PZN70QW
759,12,7,8,0,1,16.0,0,A1PB4NQJP56C7V
760,12,8,1,0,1,6.0,0,A32Y9JC775LYLV
761,12,8,2,0,1,50.0,0,A3FOKP72T5I4FR
762,12,8,3,0,1,16.0,1,A1IMXNDHFHG2IE
763,12,8,4,0,1,18.0,0,A30G98ZDOZMUVK
764,12,8,5,0,1,17.0,0,A1J6AHTSS48N5X
765,12,8,6,0,1,20.0,0,AA90P0SNOQZJZ
766,12,8,7,0,1,17.0,0,A14OQZ3PZN70QW
767,12,8,8,0,1,20.0,0,A1PB4NQJP56C7V
768,13,1,1,1,0,65.0,0,A1KRO0JWU6LT0I
769,13,1,2,1,0,24.0,1,A20F2CMFYCU2V5
770,13,1,3,1,0,56.0,0,A3KUZNPVWM8K4Z
771,13,1,4,1,0,6.0,0,AG7C4X3WKKBV
772,13,1,5,1,0,50.0,0,A1H72Y9Z5NJXDS
773,13,1,6,1,0,64.0,0,A26S0UWFOU2RTE
774,13,1,7,1,0,45.0,0,AW0K78T4I2T72
775,13,1,8,1,0,60.0,0,A3U65AD7PXZAP0
776,13,2,1,1,0,39.0,0,A1KRO0JWU6LT0I
777,13,2,2,1,0,45.0,0,A20F2CMFYCU2V5
778,13,2,3,1,0,23.0,0,A3KUZNPVWM8K4Z
779,13,2,4,1,0,45.0,0,AG7C4X3WKKBV
780,13,2,5,1,0,30.0,1,A1H72Y9Z5NJXDS
781,13,2,6,1,0,23.0,0,A26S0UWFOU2RTE
782,13,2,7,1,0,50.0,0,AW0K78T4I2T72
783,13,2,8,1,0,70.0,0,A3U65AD7PXZAP0
784,13,3,1,1,0,28.0,0,A1KRO0JWU6LT0I
785,13,3,2,1,0,45.0,0,A20F2CMFYCU2V5
786,13,3,3,1,0,66.0,0,A3KUZNPVWM8K4Z
787,13,3,4,1,0,36.0,0,AG7C4X3WKKBV
788,13,3,5,1,0,25.0,1,A1H72Y9Z5NJXDS
789,13,3,6,1,0,64.0,0,A26S0UWFOU2RTE
790,13,3,7,1,0,30.0,0,AW0K78T4I2T72
791,13,3,8,1,0,22.0,0,A3U65AD7PXZAP0
792,13,4,1,1,0,23.0,0,A1KRO0JWU6LT0I
793,13,4,2,1,0,33.0,0,A20F2CMFYCU2V5
794,13,4,3,1,0,44.0,0,A3KUZNPVWM8K4Z
795,13,4,4,1,0,75.0,0,AG7C4X3WKKBV
796,13,4,5,1,0,26.0,0,A1H72Y9Z5NJXDS
797,13,4,6,1,0,42.0,0,A26S0UWFOU2RTE
798,13,4,7,1,0,20.0,0,AW0K78T4I2T72
799,13,4,8,1,0,24.0,1,A3U65AD7PXZAP0
800,13,5,1,1,0,23.0,0,A1KRO0JWU6LT0I
801,13,5,2,1,0,22.0,0,A20F2CMFYCU2V5
802,13,5,3,1,0,53.0,0,A3KUZNPVWM8K4Z
803,13,5,4,1,0,12.0,0,AG7C4X3WKKBV
804,13,5,5,1,0,23.0,0,A1H72Y9Z5NJXDS
805,13,5,6,1,0,20.0,1,A26S0UWFOU2RTE
806,13,5,7,1,0,23.0,0,AW0K78T4I2T72
807,13,5,8,1,0,21.0,0,A3U65AD7PXZAP0
808,13,6,1,1,0,20.0,0,A1KRO0JWU6LT0I
809,13,6,2,1,0,22.0,0,A20F2CMFYCU2V5
810,13,6,3,1,0,15.0,0,A3KUZNPVWM8K4Z
811,13,6,4,1,0,30.0,0,AG7C4X3WKKBV
812,13,6,5,1,0,14.0,1,A1H72Y9Z5NJXDS
813,13,6,6,1,0,22.0,0,A26S0UWFOU2RTE
814,13,6,7,1,0,15.0,0,AW0K78T4I2T72
815,13,6,8,1,0,15.0,0,A3U65AD7PXZAP0
816,13,7,1,1,0,20.0,0,A1KRO0JWU6LT0I
817,13,7,2,1,0,18.0,0,A20F2CMFYCU2V5
818,13,7,3,1,0,21.0,0,A3KUZNPVWM8K4Z
819,13,7,4,1,0,18.0,0,AG7C4X3WKKBV
820,13,7,5,1,0,10.0,1,A1H72Y9Z5NJXDS
821,13,7,6,1,0,8.0,0,A26S0UWFOU2RTE
822,13,7,7,1,0,10.0,1,AW0K78T4I2T72
823,13,7,8,1,0,9.0,1,A3U65AD7PXZAP0
824,13,8,1,1,0,10.0,0,A1KRO0JWU6LT0I
825,13,8,2,1,0,11.0,0,A20F2CMFYCU2V5
826,13,8,3,1,0,32.0,0,A3KUZNPVWM8K4Z
827,13,8,4,1,0,11.0,0,AG7C4X3WKKBV
828,13,8,5,1,0,8.0,1,A1H72Y9Z5NJXDS
829,13,8,6,1,0,16.0,0,A26S0UWFOU2RTE
830,13,8,7,1,0,5.0,0,AW0K78T4I2T72
831,13,8,8,1,0,6.0,0,A3U65AD7PXZAP0
832,14,1,1,1,0,50.0,0,A2NHGWFC7L27HA
833,14,1,2,1,0,40.0,1,AXAY0M3ATGPAR
834,14,1,3,1,0,65.0,0,A1RE18GZ7E8N3B
835,14,1,4,1,0,45.0,0,A13BZCNJ0WR1T7
836,14,1,5,1,0,85.0,0,A2GOYSTIL3LOV1
837,14,1,6,1,0,55.0,0,A3IR7DFEKLLLO
838,14,1,7,1,0,21.0,0,A27H6WMJBXIOKI
839,14,1,8,1,0,13.0,0,A2TCOV49RNTECD
840,14,2,1,1,0,33.0,1,A2NHGWFC7L27HA
841,14,2,2,1,0,55.0,0,AXAY0M3ATGPAR
842,14,2,3,1,0,21.0,0,A1RE18GZ7E8N3B
843,14,2,4,1,0,35.0,0,A13BZCNJ0WR1T7
844,14,2,5,1,0,44.0,0,A2GOYSTIL3LOV1
845,14,2,6,1,0,36.0,0,A3IR7DFEKLLLO
846,14,2,7,1,0,75.0,0,A27H6WMJBXIOKI
847,14,2,8,1,0,45.0,0,A2TCOV49RNTECD
848,14,3,1,1,0,30.0,0,A2NHGWFC7L27HA
849,14,3,2,1,0,32.0,0,AXAY0M3ATGPAR
850,14,3,3,1,0,31.0,0,A1RE18GZ7E8N3B
851,14,3,4,1,0,22.0,1,A13BZCNJ0WR1T7
852,14,3,5,1,0,18.0,0,A2GOYSTIL3LOV1
853,14,3,6,1,0,31.0,0,A3IR7DFEKLLLO
854,14,3,7,1,0,55.0,0,A27H6WMJBXIOKI
855,14,3,8,1,0,33.0,0,A2TCOV49RNTECD
856,14,4,1,1,0,20.0,1,A2NHGWFC7L27HA
857,14,4,2,1,0,18.0,0,AXAY0M3ATGPAR
858,14,4,3,1,0,18.0,0,A1RE18GZ7E8N3B
859,14,4,4,1,0,15.0,0,A13BZCNJ0WR1T7
860,14,4,5,1,0,18.0,0,A2GOYSTIL3LOV1
861,14,4,6,1,0,27.0,0,A3IR7DFEKLLLO
862,14,4,7,1,0,45.0,0,A27H6WMJBXIOKI
863,14,4,8,1,0,88.0,0,A2TCOV49RNTECD
864,14,5,1,1,0,33.0,0,A2NHGWFC7L27HA
865,14,5,2,1,0,21.0,0,AXAY0M3ATGPAR
866,14,5,3,1,0,19.0,0,A1RE18GZ7E8N3B
867,14,5,4,1,0,31.0,0,A13BZCNJ0WR1T7
