,task,method,views,session,code,id,order,hist,guess,bonus,dots
933,dots,max,3,ua2230ux,4f04a5bs,934,285,"[566, 847, 868]",620.0,0.0,403
936,dots,max,3,ua2230ux,wkeb50el,937,286,"[566, 847, 868]",380.0,1.0,403
940,dots,max,3,ua2230ux,ypcq9rpk,941,287,"[566, 847, 868]",1000.0,0.0,403
946,dots,max,3,ua2230ux,8sl5ltht,947,288,"[566, 847, 868]",4500.0,0.0,403
945,dots,max,3,ua2230ux,jndi739o,946,289,"[566, 847, 868]",5200.0,0.0,403
947,dots,max,3,ua2230ux,42gymvoq,948,290,"[566, 847, 868]",500.0,0.0,403
949,dots,max,3,ua2230ux,6ur26uqo,950,291,"[566, 847, 868]",173.0,0.0,403
950,dots,max,3,ua2230ux,chp401ef,951,292,"[566, 847, 868]",1500.0,0.0,403
952,dots,max,3,ua2230ux,chnc9y42,953,293,"[566, 847, 868]",247.0,0.0,403
956,dots,max,3,ua2230ux,nhe721wf,957,294,"[566, 847, 868]",500.0,0.0,403
959,dots,max,3,ua2230ux,ucoj897a,960,295,"[566, 847, 868]",120.0,0.0,403
958,dots,max,3,ua2230ux,zijs83qs,959,296,"[566, 847, 868]",52000.0,0.0,403
962,dots,max,3,ua2230ux,oj0w9oye,963,297,"[566, 847, 868]",250.0,0.0,403
964,dots,max,3,ua2230ux,ridq6kxs,965,298,"[566, 847, 868]",550.0,0.0,403
966,dots,max,3,ua2230ux,qwjj9zi0,967,299,"[566, 847, 868]",2000.0,0.0,403
967,dots,max,3,ua2230ux,20fmcs1j,968,300,"[566, 847, 868]",275.0,0.0,403
974,dots,max,3,ua2230ux,4a20efw3,975,301,"[566, 847, 868]",850.0,0.0,403
977,dots,max,3,ua2230ux,v9f3gq4f,978,302,"[566, 847, 868]",2348.0,0.0,403
981,dots,max,3,ua2230ux,xmt3cz8j,982,303,"[566, 847, 868]",15.0,0.0,403
983,dots,max,3,ua2230ux,ntmapwb1,984,304,"[566, 847, 868]",350.0,0.0,403
982,dots,max,3,ua2230ux,7xq1vt4g,983,305,"[566, 847, 868]",6790.0,0.0,403
985,dots,max,3,ua2230ux,40juevuy,986,306,"[566, 847, 868]",600.0,0.0,403
987,dots,max,3,ua2230ux,wmpg6k8b,988,307,"[566, 847, 868]",166.0,0.0,403
988,dots,max,3,ua2230ux,mag95826,989,308,"[566, 847, 868]",58011.0,0.0,403
990,dots,max,3,ua2230ux,yplmdg89,991,309,"[566, 868, 989]",405.0,1.0,403
991,dots,max,3,ua2230ux,trcxdtx3,992,310,"[566, 868, 989]",56211.0,0.0,403
989,dots,max,3,ua2230ux,ffjfw5my,990,311,"[566, 989, 992]",350.0,0.0,403
993,dots,max,3,ua2230ux,0d0ukauv,994,312,"[566, 989, 992]",650.0,0.0,403
992,dots,max,3,ua2230ux,vo137lh2,993,313,"[566, 989, 992]",300.0,0.0,403
999,dots,max,3,ua2230ux,pv6htxgg,1000,314,"[566, 989, 992]",58011.0,0.0,403
712,dots,max,3,ua2230ux,e31eidsc,713,315,"[566, 989, 1000]",402.0,1.0,403
