participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.consent,player.is_dropout,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
36,4qq4tb77,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:54:41.463104+00:00,1,A1TCRUY62WUUDM,3WMINLGALCMV6WTKRZIHD61BH47CAY,0.73,36,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
37,y2tztzj0,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:54:41.300433+00:00,1,A2QBSHKTRY2831,3E337GFOLARF7R3E2PJ5P36QE3YGNW,0.83,37,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
38,7yuaswad,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:54:41.353817+00:00,1,ALSJ5JQPC3A82,30ZX6P7VF9ET974MOC6OUSV8V0OJ2C,0.24,38,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
39,5t0ujqse,,0,38,64,GoR_8,4,ResultsWaitPage,172.16.176.137,2018-01-20 17:54:42.369704+00:00,1,A14PFRHG0A2YY9,3QRYMNZ7FZ0JCWPKMPICOMLF4X6TNI,0.00,39,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
40,2ec0x91d,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:54:44.383714+00:00,1,A2OVX9UW5WANQE,31LVTDXBL8TG8H976NX2BFG8BH9LRV,0.99,40,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
41,offea0o7,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:54:47.148283+00:00,1,A11W7R2O4RQSSS,3MTMREQS4W14KUZP8QIIP08E9KPWAR,0.55,41,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
42,gj3pcv53,,0,1,64,consent,1,Consent,172.16.176.137,2018-01-20 17:54:52.392019+00:00,1,A2GHGJP29KRWOQ,3JCG6DTRV49RNDAKLDGYNB5XP1UQQO,0.00,42,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
43,y70lg25j,,0,38,64,GoR_8,4,ResultsWaitPage,172.16.176.137,2018-01-20 17:54:54.121204+00:00,1,A17XAIW2RJZ2CV,36ZN444YTSHBL39LTSJLP4JBJQVOIB,0.00,43,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
44,5rno9vze,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:55:06.488098+00:00,1,A1SOOCPS9CRCQE,3G0WWMR1UW36KGXS5LOHJHASKQ7QN1,0.45,44,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
45,gl2x0bur,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:55:07.203139+00:00,1,ADTNOFJHTTB1L,3JV9LGBJWUXXPC3Q34JI4S6V4D3GOB,0.12,45,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
46,rurmx6bk,,0,32,64,GoR_8,3,ResultsWaitPage,172.16.176.137,2018-01-20 17:55:06.540005+00:00,1,A149ROBL26JWPJ,3VNL7UK1XG27O4C3O1ZZGHC626KTFB,0.22,46,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
47,pqvlsv5y,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:55:06.735040+00:00,1,A3VZ94BSZZ9CBO,33SA9F9TRYD7A7G1OVK4LJY5UZNWEM,0.00,47,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
48,sit2v72y,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:55:07.283877+00:00,1,AVS3DZVA6NT1,3LOTDFNYA8IZGLGXJ64A31J5602WF4,0.00,48,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
49,ncwqef6v,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:55:12.868385+00:00,1,A3T9C1USL4V4IJ,3R6P78PK7LUD248YZL5HY2CI3LKGTX,0.48,49,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
50,mv06werh,,0,0,64,,,,,,1,AYKZ9H4BNW810,3XCC1ODXDMURZEPKYS5YS1F2LNWQRP,0.00,50,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
51,m19j31e4,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:55:15.415936+00:00,1,ALSMH6OVJJZ12,3MH9DQ757XVS2HNNZQVR3YYKMZRGUO,0.00,51,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
52,ljaxvdym,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:55:16.370437+00:00,1,A2ZLJ54OLKRIN3,3RSDURM96B5BZCB13W2S6GJL57NEY3,0.25,52,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
53,iyobsd2n,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:55:19.852221+00:00,1,A1F53E17DX517K,3T3IWE1XG764FT2C2HATSGGK98TQT2,0.80,53,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
54,ow8zimne,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:55:26.572692+00:00,1,A1NCWY01WAAP2K,3KIBXJ1WD6D2RYZ9TV4X2KYOBUKOKM,0.18,54,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
55,9qltilct,,0,2,64,consent,1,BlockDropouts,172.16.176.137,2018-01-20 17:55:27.423905+00:00,1,AG2F1WH8CX1HV,3ND9UOO81LLLGDQT5H78YEOP3WOLWY,0.00,55,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
56,q2c5ep0o,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:55:27.848647+00:00,1,A2H6RIWM50KWA4,3XM0HYN6NLIHQYJ0C969TPQ912KEP9,0.40,56,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
57,tkzg9vs2,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:55:29.878000+00:00,1,A28CZ3YYL41JAZ,3P1L2B7AD28DB4HREVGYHKB30UPOLP,0.00,57,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
58,7ol7f2tc,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:55:31.859436+00:00,1,A2RXOBCZRKRNPT,38BQUHLA9XJXHMZCE7HDHXQS0ZFOMR,0.50,58,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
59,52s28gxq,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:55:49.808220+00:00,1,A15FXOOCN5RT0,3R0T90IZ1TVWGN6NDZAR9SCEFZKCGA,0.25,59,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
60,75diwt5c,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:55:50.556353+00:00,1,A1WHJXYBN0BA8Q,37Z929RLGARGS9HPULZYNGVLRWETSU,0.27,60,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
61,rjsidz13,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:55:51.257338+00:00,1,A32DRYN7M7HIZT,374TNBHA8CE0WF16CNXS0X8ZOABQYR,0.36,61,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
62,r4z3890g,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:55:52.838241+00:00,1,A2XM2MNPSM2PIY,3EF8EXOTT2EMKMMQ586AP9L33UAJ1V,0.20,62,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
63,7l91ccb1,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:55:55.074998+00:00,1,A1OUD2FVFBTL6G,3IUZPWIU1PQAW78BKHV7JEBAEWJWK6,0.08,63,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
64,532hud7n,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:55:56.172632+00:00,1,A3FJE9AUW0O41D,3TYCR1GOTD2PA8VYG4RFXII7KYSLZO,0.70,64,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
65,ajsald7n,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:56:00.642392+00:00,1,A19D89YNO9Z52K,34PGFRQONPUFLN2T2WVVIZBXZ7JWJ7,0.55,65,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
66,sbe09vuo,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:56:04.400700+00:00,1,ARVXIBUCA8WDZ,3VBEN272MLICN4VJAL0ROXGW126GS8,0.00,66,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
67,4lu87snv,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:56:04.645831+00:00,1,A30AGR5KF8IEL,3Y54SXRO1M4W7M9TJQUY2HD9CTZTUA,0.00,67,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
68,vodsvqzg,,0,26,64,GoR_8,2,ResultsWaitPage,172.16.176.137,2018-01-20 17:56:14.978618+00:00,1,ARR3UJTM2ZGK4,37TRT2X24RANXK4I75ZZVLYCP61JBE,0.00,68,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
69,41h7mx1n,,0,2,64,consent,1,BlockDropouts,172.16.176.137,2018-01-20 17:56:15.279700+00:00,1,A31WYNBU4IJPSV,3BDCF01OGYDP5ILTKIPWJB95E4OLYX,0.00,69,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
70,w7uo99h3,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:56:20.138347+00:00,1,A1EWV27J9TWQ54,3EICBYG645F67PWOL5VU654U7R1JCL,0.20,70,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
71,2n59f35j,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:56:20.450734+00:00,1,A20YGFCRNDTD6,3LKC68YZ3BMTMYTQI9N0QVSJY1TWOQ,0.78,71,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
72,jqunw35n,,0,1,64,consent,1,Consent,172.16.176.137,2018-01-20 17:56:25.188535+00:00,1,AQOXSP4W3ITSW,31N2WW6R9S92PNE99MT8Y488877F3G,0.00,72,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
73,9d0ul3eh,,0,1,64,consent,1,Consent,172.16.176.137,2018-01-20 17:56:25.905159+00:00,1,AS1FX27IZDP8Q,3E47SOBEYRFACECI3NAUU4PUUCCCI2,0.00,73,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
74,e78tx1d0,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:56:30.525139+00:00,1,A16JMJHOUC2MGE,3JCG6DTRV49RNDAKLDGYNB5XP1UQQO,0.15,74,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
75,socyi2jh,,0,26,64,GoR_8,2,ResultsWaitPage,172.16.176.137,2018-01-20 17:56:32.327162+00:00,1,A308FEI88TJ8WV,3570Y55XZQ29JQ7S9RSG6J4XIN2GYM,0.00,75,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
76,cb2ue9k0,,0,2,64,consent,1,BlockDropouts,172.16.176.137,2018-01-20 17:56:36.461685+00:00,1,AN098C29EGJ6,3IRIK4HM3B3UJUHH1M15X1ZPLLHC68,0.00,76,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
77,0f2nbku2,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:56:43.849700+00:00,1,A14ADQ7RUN6TDY,333U7HK6IAYGCH22L1Q5QBMCSRDJDL,0.27,77,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
78,8paegane,,0,1,64,consent,1,Consent,172.16.176.137,2018-01-20 17:56:48.657299+00:00,1,A17AMTRIYI2Z2D,38YMOXR4MVI3XSNMID169V6SD1ZW61,0.00,78,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
79,ftf2vh04,,0,26,64,GoR_8,2,ResultsWaitPage,172.16.176.137,2018-01-20 17:56:50.066318+00:00,1,A1EK1N6M8VCQ66,3OLQQLKKNT8L4NG2HW1PWT4XS3EJEE,0.00,79,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
80,d91tpjfx,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:56:49.900704+00:00,1,A2DC6TG86OSCRK,3I7DHKZYGOJ5321DN5H1D16SM3YF56,0.00,80,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
81,2jfs8m0b,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:57:01.473184+00:00,1,A3FFVN6DPKFDVG,30OG32W0SVUHND7NWUTHP0LE1NJEND,0.15,81,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
82,q02zogkz,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:57:01.983722+00:00,1,A362RXUHDXF7EA,3AAPLD8UCD0R2039JRNZJ2OJILXTH9,0.17,82,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
83,h96r2u5m,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:57:03.905982+00:00,1,A2WQTNO91C05GC,3J4Q2Z4UTZMW7A66XMF4F0NJD2BWQY,0.31,83,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
84,fl2vw3jb,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:57:05.081909+00:00,1,A2JSDX3J1ZYTWS,3HVVDCPGTFBDOVTYTRRN52JM8HATY8,0.18,84,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
85,grnatk91,,0,2,64,consent,1,BlockDropouts,172.16.176.137,2018-01-20 17:57:05.803693+00:00,1,A3EZEVKRB0VRNM,3BF51CHDTWTQMR6ILPZPZRMELA0H0L,0.00,85,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
86,vucphd6s,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:57:05.988934+00:00,1,A2IBBAOTG3O140,3ZDAD0O1T2WOOQ3OOV5LMOCD6BGTX2,0.53,86,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
87,ikt2cp10,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:57:07.118198+00:00,1,A2PZTQJUNCG4WH,3ZGVPD4G6U0DTL33PDT6J9SOEBETZZ,0.00,87,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
88,f2qsoxen,,0,26,64,GoR_8,2,ResultsWaitPage,172.16.176.137,2018-01-20 17:57:08.978393+00:00,1,A2FLJBCGH8T3O5,3HVVDCPGTFBDOVTYTRRN52JM8HAYTD,0.00,88,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
89,ujo7izf5,,0,26,64,GoR_8,2,ResultsWaitPage,172.16.176.137,2018-01-20 17:57:21.234556+00:00,1,ALU79S27U05N,3SNVL38CI5B1I9263QV67K47MG1CKD,0.00,89,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
90,fbkceovb,,0,26,64,GoR_8,2,ResultsWaitPage,172.16.176.137,2018-01-20 17:57:30.744007+00:00,1,A38G99MUB98LXL,36H9ULYP63DDA1GYC7LVEBPX44TJFW,0.45,90,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
91,12wglkgd,,0,21,64,GoR_8,1,Results,172.16.176.137,2018-01-20 17:57:33.125086+00:00,1,A3AUIYZ27TBTP9,38YMOXR4MVI3XSNMID169V6SD1ZW61,0.00,91,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
92,l4mwf24u,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:57:36.639742+00:00,1,A1Y9ZU5VKFMS5V,3A1PQ49WVI0QTGR0H83PDW5OQ26H1O,0.01,92,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
93,l32h6qb9,,0,1,64,consent,1,Consent,172.16.176.137,2018-01-20 17:57:37.869493+00:00,1,A2TG7EEQ2XG2IK,3L4D84MIL0BXOX747X9VHW1AKJ6JHU,0.00,93,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
94,5z12eyre,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:57:39.818348+00:00,1,ARYEH1BMQCKXQ,3NQL1CS15SRS1NXNYMR26K7752QYVT,0.07,94,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
95,anbajxnk,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:57:43.847518+00:00,1,A229SEF35EGTSF,3QJOXOW4XKAB5VMNKTEHCLWEWX9MEL,0.12,95,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
96,1vqycqcb,,0,26,64,GoR_8,2,ResultsWaitPage,172.16.176.137,2018-01-20 17:57:47.439039+00:00,1,AR95C0P53AFWJ,3X4MXAO0BH7WJBL6A144KQXO9ODWRZ,0.00,96,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
97,6bmmr3se,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:58:04.567499+00:00,1,A19EAP86YMHHC9,3ND9UOO81LLLGDQT5H78YEOP3WOLWY,0.00,97,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
98,s1bzx4i0,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:58:05.263521+00:00,1,A2VN8Q8X7WWIM,3QUO65DNQV7GUU4LN98Z877MDLIOUJ,0.22,98,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
99,he6775n5,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:58:08.002548+00:00,1,A3JRQJKFG066X0,3TVSS0C0E2J9ZQYYEQ9ZK5Y6X9AWTC,0.00,99,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
100,kfxom0ko,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:58:17.064333+00:00,1,AMY9EM1GA7VYP,38F71OA9GUF3B9MJF4YNU3HE8YOMF3,0.22,100,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
101,h7i9uy9b,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:58:22.795417+00:00,1,A15YUZ5RUNA6FI,3T111IHZ5F9L7F8YHQUC66PDBNSR94,0.49,101,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
102,cfxjz88o,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:58:34.546447+00:00,1,A3MWQH3YE8WEKP,3PDJHANYK6ZL02SXNEF68SW5YDMH6M,0.32,102,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
103,87yv2qpi,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:58:36.391593+00:00,1,A2AKLWFMAT1ILJ,3YW4XOSQKR4VY2XKH7AOWBUEKA8U12,0.83,103,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
104,u7gcqaah,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 17:58:41.255530+00:00,1,A3IWAINNJ1IZAO,3HL8HNGX46KO4P3PQVUIPHBU8ZHF9X,0.82,104,0,0,0.00,1,2,d0690kca,,,3NRZ1LDP7WPDF9C2IUFKQGV31L6PZQ,3NYGPW9OUZAEK9AD0ZPU0YGK715PZK,,0
